st0mean,st0var,st1mean,st1var,st2mean,st2var,st3mean,st3var,st4mean,st4var,st5mean,st5var,st6mean,st6var,st7mean,st7var,st8mean,st8var,st9mean,st9var,st10mean,st10var,st11mean,st11var,hotness
0.336178964,0.081003547,0.353229199,0.086150732,0.305025118,0.072077918,0.313142857,0.073057667,0.537362637,0.130639176,0.29677394,0.052753996,0.25400471,0.067958865,0.249952904,0.064764714,0.408571429,0.102100069,0.391420722,0.09531311,0.238949765,0.047273319,0.322285714,0.08554033,1
0.536040493,0.110188437,0.702202465,0.101957718,0.441068662,0.101277793,0.309948944,0.077011154,0.32865669,0.085520254,0.409466549,0.106063055,0.350980634,0.085445082,0.300614437,0.067899881,0.303684859,0.087714522,0.263614437,0.069596304,0.307746479,0.100689513,0.308380282,0.086995479,1
0.629171542,0.096845097,0.597849012,0.11062144,0.37903004,0.076419313,0.384301186,0.081179134,0.396884585,0.080296739,0.38655336,0.082287291,0.410192095,0.07954866,0.35701502,0.071833178,0.447813439,0.094847213,0.371682213,0.073219281,0.389447431,0.084272767,0.430367589,0.120237105,0
0.648812686,0.091385007,0.622791873,0.09799339,0.351999009,0.059535723,0.459713578,0.092719366,0.352727453,0.065620692,0.463478692,0.112153691,0.425775025,0.093749867,0.346822597,0.073325942,0.387992071,0.093104979,0.32656888,0.071073248,0.356442022,0.068733208,0.268684836,0.046018301,0
0.529223868,0.136157454,0.547722997,0.101004995,0.36333885,0.111770839,0.238170732,0.056448847,0.273062718,0.075054181,0.261101045,0.074021413,0.268441638,0.062453069,0.407349303,0.136051874,0.22602439,0.041117031,0.250697735,0.08249873,0.23828223,0.058489321,0.318357143,0.107294432,0
0.517759232,0.080280759,0.579432792,0.065524115,0.487094535,0.076414018,0.377159527,0.043956988,0.459076809,0.073125678,0.495833087,0.103085022,0.305116691,0.039530939,0.351022157,0.060541295,0.309276219,0.036992924,0.403110783,0.079229236,0.383991137,0.07141208,0.35422452,0.043776564,0
0.4591477,0.078822654,0.464171913,0.096520748,0.306697337,0.040848594,0.485709443,0.07609341,0.512756659,0.086536235,0.346641646,0.041969368,0.44585109,0.083761115,0.43544431,0.079841683,0.596207022,0.111079409,0.34290678,0.047667332,0.395435835,0.059810842,0.486422518,0.096368871,1
0.619810811,0.073747087,0.670584767,0.103149835,0.40846683,0.062338598,0.50812285,0.089275543,0.429186732,0.04627197,0.680282555,0.081335416,0.452449631,0.054404331,0.389894349,0.047861593,0.41960688,0.075584627,0.3204914,0.031321287,0.360090909,0.056253488,0.356039312,0.042733718,1
0.48908256,0.092765757,0.553384972,0.082867882,0.30658256,0.056304317,0.378230056,0.101208498,0.331509276,0.057531899,0.373253247,0.059667872,0.64130334,0.119133595,0.392543599,0.10550368,0.415055659,0.100259184,0.417688312,0.093386923,0.364294991,0.091304047,0.30454731,0.133487517,1
0.38732567,0.10511599,0.325950192,0.078108906,0.308024904,0.053498342,0.550425287,0.13992867,0.189739464,0.018728082,0.223710728,0.058315604,0.134775862,0.018751944,0.294072797,0.064664083,0.331400383,0.098942738,0.221235632,0.044511054,0.557856322,0.129675824,0.250609195,0.071147667,1
0.23721648,0.054527343,0.334318436,0.075773558,0.148223464,0.015197006,0.255815642,0.056372991,0.441744413,0.125890877,0.249418994,0.032849629,0.448321229,0.135237268,0.253695531,0.032977972,0.401458101,0.106512128,0.354784916,0.122028571,0.172824022,0.024747483,0.254891061,0.079495214,1
0.358763747,0.08302416,0.338517312,0.092001903,0.32096945,0.077234942,0.252340122,0.053492644,0.383694501,0.091149878,0.450297352,0.106260641,0.361344196,0.07014434,0.448144603,0.110799203,0.342325866,0.083021939,0.332763747,0.078824437,0.227338086,0.05032923,0.254315682,0.062510705,1
0.138650746,0.049379236,0.126540299,0.024898947,0.356737313,0.085202725,0.139492537,0.015921754,0.342525373,0.147235915,0.097471642,0.013304894,0.324047761,0.100202905,0.509614925,0.14509881,0.122758209,0.018923318,0.247498507,0.08377099,0.112764179,0.030538676,0.395644776,0.140715656,1
0.153751377,0.020504878,0.298274587,0.069036361,0.3378631,0.136435064,0.160445319,0.012942176,0.48852085,0.103345883,0.193808812,0.021524446,0.258892998,0.063456229,0.197226593,0.036590262,0.197116444,0.027442893,0.663791503,0.122295498,0.168097561,0.0146664,0.135653029,0.040482859,0
0.381367003,0.096094,0.489486532,0.130493354,0.397249158,0.112130914,0.326198653,0.083015408,0.348478114,0.094616048,0.352218855,0.082101673,0.329267677,0.074692748,0.281114478,0.064775657,0.398043771,0.101285948,0.37663468,0.119690589,0.318594276,0.096209467,0.380250842,0.116119174,0
0.601086242,0.107505968,0.464689938,0.064541557,0.433447639,0.071278687,0.325722793,0.033606595,0.465909651,0.089851659,0.380710472,0.071185524,0.373176591,0.049108351,0.568911704,0.09280512,0.407706366,0.045987255,0.489328542,0.107241777,0.3147577,0.046424221,0.458312115,0.072308276,1
0.410853129,0.113571308,0.430468072,0.099972341,0.434757982,0.093877915,0.326899106,0.066429743,0.305726692,0.071918818,0.352932312,0.088634685,0.382863346,0.0767139,0.519100255,0.122409688,0.382399106,0.070878875,0.346216475,0.081783454,0.296726054,0.074347376,0.26188825,0.057297791,0
0.391920123,0.122231742,0.240176651,0.040079273,0.507368664,0.108679883,0.188173579,0.015919256,0.308443932,0.084216582,0.168769585,0.020593489,0.302437788,0.054404461,0.41369278,0.099432996,0.23009831,0.02659944,0.455554531,0.100368533,0.252599078,0.031056256,0.368384025,0.097623038,0
0.432204819,0.100624075,0.462993976,0.11524597,0.373977912,0.088232234,0.342660643,0.09090361,0.376301205,0.096966468,0.289732932,0.066161111,0.397148594,0.080868918,0.516,0.122151008,0.286849398,0.058845128,0.413248996,0.120800223,0.267319277,0.061675535,0.252329317,0.060150859,0
0.426837484,0.105519417,0.26108519,0.084304571,0.238558978,0.083109122,0.092554391,0.009980193,0.064460682,0.00656013,0.1987654,0.059084174,0.273991481,0.049155841,0.118783093,0.030099179,0.226249672,0.067793784,0.297454784,0.075567092,0.509187418,0.169753599,0.53193578,0.154690305,1
0.619832914,0.091538436,0.630833753,0.104625427,0.486456759,0.095488549,0.336111671,0.06477239,0.329926113,0.047800789,0.343699412,0.065805693,0.259400504,0.037042806,0.283874055,0.060979586,0.269104114,0.047673631,0.395214945,0.070317576,0.413010076,0.084807026,0.31268262,0.067500642,1
0.533689441,0.077003725,0.679340373,0.106954861,0.555118012,0.09122403,0.277367702,0.035087887,0.274975155,0.04745226,0.347489441,0.074311045,0.226439752,0.033968455,0.206299379,0.048543144,0.174809938,0.031514867,0.271826087,0.059015162,0.268751553,0.10061679,0.243703106,0.043107781,1
0.162353774,0.024528531,0.527377358,0.133454277,0.16021934,0.01891619,0.326738208,0.162235957,0.179858491,0.046289739,0.296516509,0.110678108,0.414830189,0.14296799,0.174245283,0.041001921,0.245735849,0.09070652,0.152613208,0.047970416,0.240978774,0.068134275,0.12632783,0.03562922,0
0.650558882,0.063578718,0.70241018,0.078573364,0.613053892,0.082947809,0.492240519,0.083569528,0.474763473,0.076369512,0.449701597,0.068373074,0.46097505,0.071083318,0.416721557,0.065751051,0.433340319,0.064366781,0.476944112,0.068097939,0.431285429,0.064065649,0.480693613,0.075123943,0
0.600775281,0.09253568,0.59595097,0.089990034,0.595307457,0.146831821,0.421079673,0.125531646,0.329427988,0.065987217,0.361572012,0.080660807,0.2859857,0.045472792,0.29818999,0.056201253,0.272208376,0.043946751,0.305503575,0.038310509,0.351206333,0.085924732,0.468463739,0.102606686,0
0.526,0.074508634,0.558979094,0.070355693,0.470369338,0.05332916,0.597188153,0.102265121,0.53145993,0.072293336,0.402449477,0.051428484,0.407675958,0.071301411,0.351080139,0.038505154,0.329484321,0.040948382,0.390700348,0.062371715,0.482923345,0.069001938,0.469581882,0.071596397,0
0.262867925,0.122008496,0.129964361,0.041141296,0.299727463,0.130366496,0.210127883,0.091039927,0.112408805,0.035569969,0.370167715,0.124862173,0.093278826,0.025589828,0.130838574,0.059267561,0.064922432,0.016129023,0.129540881,0.027888672,0.489542977,0.159552508,0.127620545,0.034418772,0
0.431757177,0.102648691,0.519860048,0.116945733,0.480063397,0.106267947,0.244093301,0.060827221,0.19286244,0.042774913,0.232614833,0.063869194,0.320421053,0.099533892,0.31976555,0.09621051,0.236470096,0.064081385,0.362641148,0.102823776,0.341266746,0.100272495,0.320925837,0.099296597,0
0.610236341,0.104094959,0.364071792,0.061460017,0.291090851,0.060217959,0.347074968,0.114607141,0.236128335,0.03522702,0.425456798,0.125163692,0.249767471,0.046991938,0.25728526,0.074434533,0.188138501,0.039073535,0.2677446,0.05994443,0.35324587,0.09907084,0.406789072,0.10477018,0
0.268462555,0.088561068,0.447519824,0.136731997,0.323362702,0.095575479,0.368675477,0.129337056,0.258988253,0.080792573,0.220660793,0.061219187,0.401599119,0.137434311,0.20649486,0.061153595,0.243942731,0.088087619,0.183315712,0.05136821,0.242321586,0.071471575,0.230975037,0.07776569,1
0.304438111,0.112046917,0.253009772,0.039849528,0.497490228,0.114137524,0.197483713,0.024922103,0.279552117,0.077498544,0.171042345,0.025201422,0.249153094,0.048592534,0.508627036,0.142176253,0.188672638,0.028765448,0.292908795,0.082824777,0.207423453,0.062029085,0.271053746,0.052820644,0
0.470205082,0.086236809,0.460127042,0.095546873,0.261575318,0.051666792,0.314607985,0.055358532,0.537900181,0.126544627,0.309722323,0.061791123,0.336651543,0.069613004,0.33585118,0.073321666,0.428404719,0.104469765,0.413515426,0.116731684,0.371027223,0.096866139,0.432092559,0.120313855,0
0.393462162,0.121993089,0.379625676,0.122169253,0.356577027,0.124251779,0.214281081,0.056786729,0.261705405,0.084811821,0.172172973,0.040781721,0.23612027,0.060943941,0.379455405,0.120978213,0.310860811,0.076665017,0.468394595,0.154256417,0.201818919,0.048918313,0.257983784,0.095451384,0
0.561210325,0.089945141,0.657108987,0.070751864,0.405900574,0.050443998,0.382372849,0.044077886,0.612650096,0.076772675,0.484957935,0.071071344,0.490063098,0.07708373,0.54601912,0.074889437,0.5588413,0.075537545,0.621200765,0.084644845,0.416189293,0.047855584,0.385585086,0.049195887,0
0.392660685,0.08111782,0.304063622,0.050236921,0.25212398,0.040327052,0.30280261,0.045854742,0.428032626,0.105832589,0.28102447,0.037842911,0.44260522,0.071787381,0.439030995,0.097890386,0.405352365,0.072262956,0.446230016,0.109934301,0.409213703,0.087411111,0.431368679,0.103568849,0
0.671460784,0.148478908,0.490258578,0.077868579,0.21029902,0.036814656,0.130606618,0.02642481,0.229558824,0.043139732,0.27528799,0.075063053,0.328405637,0.11481044,0.459625,0.125177055,0.302506127,0.064971198,0.371503676,0.122609527,0.24853799,0.055536295,0.271988971,0.082254741,0
0.629702703,0.09251892,0.313622973,0.038249502,0.326541892,0.06461971,0.358968919,0.057374468,0.281594595,0.036340838,0.646456757,0.100447805,0.324854054,0.052483706,0.393513514,0.067996096,0.375663514,0.072823539,0.374955405,0.068287359,0.440509459,0.10682229,0.290552703,0.045416326,0
0.509947287,0.100562555,0.516018605,0.112222232,0.409635659,0.080232753,0.317897674,0.064986693,0.370212403,0.085979547,0.421671318,0.097866931,0.397832558,0.070094905,0.572603101,0.112826165,0.344773643,0.060295099,0.305524031,0.057265217,0.330817054,0.080908305,0.329868217,0.057996756,1
0.501156221,0.09342395,0.474604303,0.095888797,0.376510758,0.078101116,0.328289055,0.059468494,0.412724977,0.096814147,0.338976614,0.062311924,0.412913003,0.097310891,0.247738073,0.049568813,0.290627689,0.069960913,0.366852198,0.095174178,0.368621141,0.093654273,0.509482694,0.129968918,1
0.38061039,0.122769396,0.287451299,0.069550092,0.523056277,0.136559384,0.277804113,0.06538093,0.304245671,0.096878077,0.259961039,0.082107522,0.190689394,0.033718021,0.34150974,0.100418891,0.185252165,0.034862539,0.226310606,0.062011028,0.161998918,0.042616352,0.333350649,0.111530922,0
0.228598811,0.101846071,0.171072808,0.049249675,0.385548291,0.111965121,0.174453195,0.049955428,0.268035661,0.095088358,0.18291679,0.052969357,0.271263001,0.042045228,0.621508172,0.150972767,0.165884101,0.023898628,0.301820208,0.114169197,0.105193165,0.017856263,0.170384844,0.042321434,1
0.557470472,0.082251816,0.616481102,0.089608384,0.511544882,0.107085782,0.334769685,0.03843432,0.360716929,0.060516177,0.378048819,0.052312825,0.513822835,0.101730893,0.405494094,0.101323486,0.449641339,0.07332139,0.45541063,0.090415468,0.358548031,0.050487022,0.519473622,0.098919363,0
0.533596478,0.096970851,0.513225972,0.091968333,0.402873808,0.072812285,0.313899486,0.044454792,0.401067498,0.08001218,0.369091709,0.058155985,0.500652971,0.079775007,0.329851798,0.07317171,0.303013206,0.049504711,0.35718562,0.086680983,0.315610418,0.051496983,0.613721203,0.099177263,0
0.550253213,0.08972757,0.567083548,0.092867984,0.437924165,0.07095081,0.483452442,0.075573374,0.458390746,0.070180703,0.454544987,0.07840596,0.525188946,0.083986133,0.448888175,0.062594094,0.556343188,0.089273367,0.44827892,0.077334091,0.467560411,0.078906892,0.516709512,0.09649216,0
0.378302071,0.103219966,0.333326431,0.074479256,0.272397077,0.05700541,0.242727771,0.044834398,0.346862363,0.076622981,0.259484166,0.050868341,0.311702192,0.083850771,0.43658648,0.114131472,0.29378989,0.057175886,0.582090743,0.149227934,0.31529659,0.050882393,0.26936419,0.070349604,0
0.409321429,0.084549615,0.545602941,0.123745605,0.296995798,0.058300529,0.470028361,0.095689355,0.387737395,0.088082194,0.271080882,0.047988016,0.323106092,0.07347645,0.250057773,0.04452076,0.385092437,0.093217662,0.311340336,0.069874659,0.314851891,0.062390937,0.396965336,0.10284608,1
0.357716359,0.060140604,0.585453826,0.116265066,0.289770449,0.05869214,0.175771768,0.018898517,0.304266491,0.075797982,0.247722955,0.030410462,0.551189974,0.122767299,0.250774406,0.026692921,0.26064248,0.045582333,0.346693931,0.111819996,0.235230871,0.031784402,0.381831135,0.112440161,1
0.703696621,0.085251745,0.470398994,0.071098212,0.439324946,0.079107144,0.579877786,0.089924409,0.424272466,0.048791149,0.405451474,0.076495375,0.279049605,0.041949944,0.348602444,0.067075549,0.327667865,0.074579237,0.27494752,0.045149751,0.370578001,0.094916973,0.548148814,0.102900985,0
0.394122206,0.105721574,0.169472429,0.037889748,0.254125186,0.08986622,0.110503726,0.01851467,0.201070045,0.051766482,0.11528763,0.023485513,0.278256334,0.072678456,0.386649776,0.145837858,0.253402385,0.071144825,0.489311475,0.135715982,0.256581222,0.079143209,0.479138599,0.150904209,0
0.50979346,0.092786625,0.512327022,0.118051695,0.368290017,0.073611736,0.44054475,0.086991665,0.419185886,0.076341119,0.49907315,0.093158913,0.390830465,0.068198709,0.356732358,0.07667491,0.36998537,0.082097464,0.400080895,0.072357484,0.531135972,0.11834087,0.37567642,0.060706248,1
0.283446857,0.061375993,0.393144,0.080725095,0.630230857,0.11272132,0.198562286,0.021275247,0.205068571,0.035996569,0.202929143,0.03592045,0.329142857,0.065527503,0.461805714,0.142993283,0.285117714,0.045857679,0.409482286,0.088861187,0.229340571,0.040367754,0.244459429,0.050852024,0
0.498383603,0.076870297,0.664681174,0.091506448,0.480763158,0.066506359,0.573518219,0.10084661,0.411973684,0.0505599,0.370611336,0.070824408,0.288816802,0.047743314,0.355135628,0.062142202,0.431755061,0.089043721,0.276163968,0.048819933,0.315288462,0.064472562,0.244809717,0.031802065,0
0.358424214,0.047747777,0.598531935,0.122442493,0.422039085,0.099878835,0.437777884,0.11539169,0.426757865,0.099900498,0.383583413,0.105417639,0.297412774,0.062821428,0.395363203,0.100098956,0.412753098,0.09899026,0.279531935,0.043271988,0.208743565,0.028337743,0.199525262,0.02752722,0
0.250042169,0.064409209,0.391929719,0.124969025,0.283919679,0.08907264,0.338263052,0.095540077,0.296698795,0.071715998,0.338216867,0.10786719,0.256608434,0.073507957,0.203359438,0.053687351,0.312471888,0.100203462,0.455901606,0.132074338,0.250471888,0.055626321,0.176345382,0.047852917,0
0.456040594,0.120488286,0.165673267,0.048496137,0.205207921,0.061274248,0.146269307,0.051764621,0.213194059,0.064431473,0.237056436,0.106018097,0.115842574,0.016992313,0.421270297,0.10084997,0.223357426,0.080397123,0.189547525,0.05507559,0.340275248,0.160239287,0.180691089,0.02986117,1
0.268190045,0.083828987,0.389072398,0.123400321,0.306927602,0.083634321,0.479968326,0.144134746,0.206027149,0.052488606,0.21840724,0.046735183,0.284158371,0.098704912,0.285936652,0.070372277,0.353289593,0.118408541,0.281321267,0.073052281,0.453167421,0.123245099,0.15980543,0.031681704,0
0.42152381,0.085138767,0.363875161,0.070477937,0.362518662,0.090408126,0.315983269,0.044462433,0.601374517,0.089747802,0.335855856,0.04771879,0.328212355,0.05155964,0.419496782,0.085952067,0.360877735,0.047884681,0.540685972,0.1133508,0.373737452,0.059096901,0.499277992,0.096672306,1
0.282908127,0.044752731,0.403210836,0.083079608,0.27491755,0.084171835,0.254747939,0.036557538,0.414672556,0.099696597,0.298599529,0.050924365,0.433499411,0.104175861,0.274734982,0.045136291,0.315402827,0.07044363,0.397599529,0.113538118,0.237022379,0.040834696,0.433804476,0.122408428,1
0.498407767,0.107382291,0.443490985,0.11620311,0.277367545,0.05248175,0.43817337,0.110442656,0.274604716,0.055943024,0.364595007,0.103531237,0.252991678,0.055646219,0.394378641,0.095782113,0.427503467,0.099208799,0.257115118,0.057044127,0.40831068,0.1142706,0.244955617,0.050110708,0
0.510476449,0.129460101,0.370623188,0.097719767,0.30792029,0.06895887,0.421152174,0.080043865,0.209092391,0.020763261,0.159931159,0.03177718,0.381429348,0.090891919,0.432273551,0.095667326,0.490251812,0.121193007,0.295766304,0.041980078,0.379887681,0.101396194,0.225324275,0.033225255,0
0.182927273,0.060951813,0.1664,0.045491331,0.151672727,0.035519202,0.138363636,0.030656522,0.269345455,0.055715026,0.135454545,0.032991848,0.121381818,0.0251742,0.316836364,0.086295155,0.243218182,0.059943552,0.9274,0.038657295,0.274709091,0.035989297,0.1792,0.035058742,0
0.588783207,0.113817608,0.522753613,0.077997155,0.489587061,0.095697439,0.331550585,0.045747431,0.481549209,0.097773014,0.369033035,0.074987181,0.407812801,0.065609006,0.499586373,0.089356909,0.303127323,0.051004808,0.440622161,0.110338086,0.278538197,0.046459201,0.266194081,0.057427877,0
0.429911074,0.092186078,0.582736577,0.11314056,0.503080537,0.122596598,0.256651007,0.052561298,0.251505034,0.067950616,0.21604698,0.044694541,0.290244966,0.058484376,0.486783557,0.148318217,0.208629195,0.030518925,0.271083893,0.06400505,0.254520134,0.062596813,0.285766779,0.058932568,0
0.64664647,0.117762536,0.446322401,0.063954778,0.457800445,0.090729843,0.339041134,0.085594535,0.262130628,0.047872378,0.328784325,0.068334384,0.293855475,0.044935891,0.392273485,0.08643734,0.283759867,0.045902834,0.311897165,0.054763355,0.447560867,0.108262946,0.357196776,0.049201155,0
0.703,0.091260365,0.645605882,0.075510227,0.525688235,0.113735462,0.430129412,0.066205019,0.276529412,0.026939637,0.304688235,0.056403979,0.313382353,0.050017648,0.474747059,0.082365212,0.244917647,0.050375558,0.243464706,0.058580143,0.258005882,0.0530917,0.258447059,0.057579353,1
0.453876712,0.114284565,0.398269406,0.099672882,0.33716895,0.129879547,0.18696347,0.036340154,0.3006621,0.089447228,0.161123288,0.027989514,0.125228311,0.020677254,0.14513242,0.047967951,0.202881279,0.046245447,0.569191781,0.128177927,0.261004566,0.052084123,0.290949772,0.08995034,1
0.444739484,0.085707183,0.492320217,0.08266421,0.654493894,0.106621124,0.299061058,0.042535371,0.357189959,0.059796195,0.354895522,0.083581472,0.35187924,0.057394823,0.383291723,0.083225517,0.304075984,0.046936065,0.554523745,0.088280032,0.237343284,0.032219542,0.280050204,0.059982357,1
0.423254658,0.102143984,0.427183851,0.10008212,0.465255901,0.095278173,0.226978882,0.038395541,0.272057143,0.062876089,0.291367702,0.071345979,0.325111801,0.062206437,0.504054658,0.126031577,0.286058385,0.048207903,0.333506832,0.066770724,0.277724224,0.061674644,0.352674534,0.089494784,0
0.55371652,0.096528555,0.536259042,0.119379789,0.341109482,0.073307265,0.382734115,0.105377247,0.279792766,0.057883459,0.416270772,0.109604325,0.255656891,0.051258135,0.249223851,0.051037775,0.358568915,0.082328458,0.307519062,0.06921537,0.397380254,0.109326148,0.325441838,0.081550829,0
0.145424042,0.053184788,0.393528402,0.116678125,0.176871863,0.047130606,0.163001321,0.068559317,0.255614267,0.096845003,0.213770145,0.038274906,0.640143989,0.17330187,0.207224571,0.046943881,0.153015852,0.037950927,0.183953765,0.052951851,0.113574637,0.024539159,0.103142668,0.025463412,1
0.376697352,0.072177454,0.497894073,0.119845525,0.344163934,0.062543385,0.561282472,0.119596238,0.364583859,0.050968024,0.356535939,0.065536077,0.378916772,0.086188896,0.393611602,0.086803118,0.37392686,0.105932956,0.274924338,0.051929311,0.45604918,0.090751853,0.301774275,0.060681983,0
0.308364982,0.118234372,0.320879162,0.122838666,0.312759556,0.130439682,0.158998767,0.062572231,0.226966708,0.0984178,0.130797781,0.038045777,0.2178582,0.080754329,0.228623921,0.092969776,0.155647349,0.034893333,0.196734895,0.084903524,0.148964242,0.043800858,0.305464858,0.124285504,0
0.583948718,0.076855066,0.739489316,0.098223579,0.391070513,0.066471459,0.455032051,0.097090245,0.445803419,0.088030778,0.364452991,0.064342504,0.399209402,0.091607631,0.334976496,0.059672245,0.400179487,0.074529934,0.29457265,0.060460659,0.304574786,0.05835368,0.311487179,0.082678754,0
0.442854737,0.109827269,0.438069474,0.058882178,0.639054737,0.106771782,0.369989474,0.047694213,0.425134737,0.07820274,0.304465263,0.039371095,0.402722105,0.056278735,0.506936842,0.10797216,0.323762105,0.052425398,0.355075789,0.06490127,0.240797895,0.022651799,0.372985263,0.06349268,0
0.752930336,0.064991689,0.638737131,0.101082432,0.313054907,0.038909754,0.47961359,0.096728108,0.359061771,0.051198747,0.362793068,0.062564664,0.316673301,0.061970566,0.338776939,0.059821736,0.467516472,0.104337745,0.326604667,0.089736921,0.365239876,0.086915973,0.240735758,0.064375426,0
0.581802247,0.082521763,0.665408989,0.080989042,0.414058427,0.051954185,0.434689888,0.055564713,0.612858427,0.080747146,0.543231461,0.077811117,0.473229213,0.075569305,0.441674157,0.06301457,0.450862921,0.06786819,0.559919101,0.094401005,0.392510112,0.061293239,0.385026966,0.07639155,0
0.455655485,0.093816349,0.538737081,0.116414553,0.378663645,0.08259765,0.403675431,0.096106393,0.42480417,0.082229528,0.40881505,0.104483333,0.442311877,0.10481807,0.431545784,0.093358846,0.330664551,0.056655822,0.371988214,0.088052289,0.365575703,0.069771941,0.291152312,0.072869556,0
0.405117284,0.141958622,0.191845679,0.064995513,0.130950617,0.042654689,0.161382716,0.054037125,0.385598765,0.112926858,0.193666667,0.058872704,0.137592593,0.036537575,0.21495679,0.090570782,0.217296296,0.068140665,0.371765432,0.143183488,0.114376543,0.02780179,0.283851852,0.082674632,0
0.662623358,0.093236503,0.652973723,0.067804545,0.646643796,0.073314708,0.447672993,0.057294346,0.363689051,0.041648159,0.365960584,0.055672709,0.367116788,0.046073732,0.298045255,0.040330861,0.357633577,0.046935041,0.542964964,0.082063292,0.404018978,0.063324641,0.432791241,0.05767378,0
0.505380054,0.111130759,0.466778976,0.115814749,0.253118598,0.049809592,0.192280323,0.044266213,0.296393531,0.065830519,0.251695418,0.051361624,0.341118598,0.070888379,0.365679245,0.092013156,0.441633423,0.098788227,0.627059299,0.118844412,0.37480593,0.059192049,0.292781671,0.080893092,0
0.412987984,0.056374962,0.598634179,0.088130737,0.605675567,0.106451186,0.349464619,0.042208227,0.386575434,0.059701302,0.333886515,0.056933364,0.423025367,0.063565915,0.43723765,0.09150863,0.403744993,0.063883744,0.585987984,0.106533296,0.344866489,0.047693563,0.321747664,0.046420696,1
0.395173724,0.079341132,0.679004343,0.118793702,0.19052443,0.022430299,0.173829533,0.031845772,0.316707926,0.104648535,0.207172638,0.033864859,0.323057546,0.102239724,0.252399566,0.062665582,0.400878393,0.104468925,0.197431053,0.048712256,0.211183496,0.058306169,0.276027144,0.073831043,0
0.395984683,0.071171022,0.398842451,0.076211446,0.374991247,0.084482035,0.305584245,0.043760904,0.45561488,0.101612158,0.413032823,0.084200294,0.361161926,0.070172206,0.466748359,0.127512123,0.338516411,0.0580033,0.364730853,0.084313212,0.306245077,0.070176264,0.385689278,0.057630884,0
0.48598546,0.037648696,0.643405493,0.072822025,0.561277868,0.079032479,0.373691438,0.026693664,0.479124394,0.071984913,0.355602585,0.039120088,0.445930533,0.052442187,0.410358643,0.072777526,0.332689822,0.034993807,0.436634895,0.079309624,0.338210016,0.026084256,0.569277868,0.107688391,0
0.564228183,0.069187635,0.749189752,0.071425273,0.475377102,0.052567128,0.497095276,0.053114575,0.713289031,0.085599043,0.505560448,0.062211076,0.431642114,0.061241722,0.423510008,0.060270317,0.337953563,0.049981184,0.340209768,0.054908888,0.27127462,0.039658108,0.336497998,0.045883049,0
0.431994309,0.097539606,0.445337398,0.136690372,0.382553659,0.097783972,0.234403252,0.055202315,0.382474797,0.094170049,0.328519512,0.111086053,0.323003252,0.072701281,0.408382114,0.112560825,0.2776,0.073870029,0.519592683,0.115265547,0.192643089,0.041630581,0.146254472,0.033925669,0
0.479949735,0.158809,0.234849206,0.061274879,0.164425926,0.048875409,0.136613757,0.02929602,0.273079365,0.078594158,0.279690476,0.113199283,0.195910053,0.048966891,0.363214286,0.142665867,0.181626984,0.041163255,0.263042328,0.075556977,0.256074074,0.087702746,0.319455026,0.066795216,0
0.668062954,0.072220178,0.704934625,0.076226756,0.57333414,0.071380678,0.366709443,0.03639054,0.432124697,0.062280349,0.390136804,0.038665985,0.453449153,0.051787911,0.541898305,0.082537348,0.462824455,0.062112757,0.532719128,0.072399611,0.432881356,0.062771746,0.363606538,0.065129132,1
0.683170213,0.071404809,0.684851064,0.061160522,0.523451064,0.051873686,0.403353191,0.047159509,0.413068085,0.047050468,0.325402128,0.029631117,0.458855319,0.080613468,0.454182979,0.064811252,0.422361702,0.050802482,0.565340426,0.10723968,0.40903617,0.048206367,0.435538298,0.059055734,1
0.354264055,0.095911002,0.267570698,0.077865478,0.392875639,0.11588322,0.23779046,0.044177225,0.486540034,0.131837516,0.342376491,0.09964218,0.196359455,0.036773562,0.371483816,0.106162938,0.258935264,0.067610371,0.362667802,0.113066733,0.169139693,0.02997041,0.314623509,0.080734218,0
0.426725191,0.072876569,0.339793893,0.087346612,0.316207634,0.085761777,0.294412214,0.043364884,0.511364885,0.116477994,0.411954198,0.058277134,0.46860458,0.092212682,0.337708397,0.041700484,0.229261069,0.030911775,0.33100458,0.076184554,0.329751145,0.057127921,0.59028855,0.119705848,1
0.268612536,0.105438306,0.189527066,0.067439474,0.167430199,0.063104319,0.266433048,0.103139226,0.376185185,0.1450979,0.211541311,0.10308818,0.146162393,0.051619207,0.152054131,0.04328641,0.337444444,0.113753683,0.20294302,0.091418914,0.106524217,0.019222984,0.299076923,0.091667741,0
0.591010786,0.12192361,0.379691834,0.046773027,0.412781202,0.078990621,0.267853621,0.051524686,0.312101695,0.072606822,0.337354391,0.095923914,0.259620955,0.038421046,0.516992296,0.113378901,0.225465331,0.032592862,0.23948228,0.063240774,0.203015408,0.056274496,0.311681048,0.03976422,0
0.699708783,0.084482598,0.562160247,0.062962606,0.383101695,0.031615725,0.577967643,0.065313923,0.39359168,0.04767218,0.339348228,0.032126002,0.534651772,0.079678584,0.370061633,0.058942825,0.361053929,0.030066193,0.387118644,0.035716665,0.460218798,0.056205786,0.636634823,0.090313693,1
0.876598355,0.044188443,0.533414163,0.053453228,0.240200286,0.032503122,0.345654506,0.071983172,0.303893062,0.05158484,0.26061588,0.054528948,0.345395207,0.093202457,0.372118741,0.097520867,0.339530401,0.098691881,0.330565093,0.099064357,0.356800072,0.080001149,0.347676681,0.050955699,0
